TITLE,ITEM_NUM,BIDDER,PRICE
"LINERS, TRASH, GREEN",4,MARCELLA SLAUGHTER,29.64
"LINERS, TRASH, GREEN",4,OKE MGBEOKWERE,26.54
"ENVELOPES,COMMERCIAL,PLAIN,WINDOW & COLORS",10,WORCESTER ENVELOPE COMPANY,93.64
"ENVELOPES,COMMERCIAL,PLAIN,WINDOW & COLORS",11,WORCESTER ENVELOPE COMPANY,32.47
"ENVELOPES,COMMERCIAL,PLAIN,WINDOW & COLORS",13,WORCESTER ENVELOPE COMPANY,34.86
"ENVELOPES,COMMERCIAL,PLAIN,WINDOW & COLORS",15,WORCESTER ENVELOPE COMPANY,30.38
"ENVELOPES,COMMERCIAL,PLAIN,WINDOW & COLORS",16,PAPER MART INC,19.05
"ENVELOPES,COMMERCIAL,PLAIN,WINDOW & COLORS",18,PAPER MART INC,17.05
"ENVELOPES,COMMERCIAL,PLAIN,WINDOW & COLORS",19,PAPER MART INC,16.75
"ENVELOPES,COMMERCIAL,PLAIN,WINDOW & COLORS",19,WORCESTER ENVELOPE COMPANY,24.81
"ENVELOPES,COMMERCIAL,PLAIN,WINDOW & COLORS",20,WORCESTER ENVELOPE COMPANY,24.32
"ENVELOPES,COMMERCIAL,PLAIN,WINDOW & COLORS",21,WORCESTER ENVELOPE COMPANY,31.19
"ENVELOPES,COMMERCIAL,PLAIN,WINDOW & COLORS",22,WORCESTER ENVELOPE COMPANY,27.11
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",4,MAPLECREST LINCOLN-MERCURY INC,11258
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",5,MAPLECREST LINCOLN-MERCURY INC,19401
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",6,MAPLECREST LINCOLN-MERCURY INC,12083
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",7,MAPLECREST LINCOLN-MERCURY INC,2977
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",8,MAPLECREST LINCOLN-MERCURY INC,2907
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",25,DIEHL & SONS INC,80205
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",28,GABRIELLI TRUCK SALES LTD,12350
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",29,GABRIELLI TRUCK SALES LTD,21000
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",30,DIEHL & SONS INC,14821
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",45,DIEHL & SONS INC,3123
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",49,DIEHL & SONS INC,90649
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",49,GABRIELLI TRUCK SALES LTD,97000
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",53,GABRIELLI TRUCK SALES LTD,15700
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",60,DIEHL & SONS INC,14142
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",61,GABRIELLI TRUCK SALES LTD,73200
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",75,DIEHL & SONS INC,118477
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",75,GABRIELLI TRUCK SALES LTD,134000
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",80,DIEHL & SONS INC,9118
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",84,DIEHL & SONS INC,32441
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",85,GABRIELLI TRUCK SALES LTD,115400
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",86,DIEHL & SONS INC,70713
"TRUCK, UTILITY WITH VARIOUS BODIES - DOT (RE-AD)",86,GABRIELLI TRUCK SALES LTD,69713
"TRAILER, TWO (2) HORSE CAPACITY RE-AD",1,PAUL CONGELOSI SALES INC,35690
"TRUCK, RACK, VARIOUS BODY TYPES RE-AD",1,GABRIELLI TRUCK SALES LTD,64700
"TRUCK, RACK, VARIOUS BODY TYPES RE-AD",2,GABRIELLI TRUCK SALES LTD,10548
MAINTENANCE REPAIR & OPERATION SUPPLIES,6,EDGE ELECTRONICS INC,75732.9
MAINTENANCE REPAIR & OPERATION SUPPLIES,6,FASTENAL COMPANY,58498.82
MAINTENANCE REPAIR & OPERATION SUPPLIES,6,MOHAWK LTD,76656.48
MAINTENANCE REPAIR & OPERATION SUPPLIES,6,SID TOOL CO INC DBA,59431.73
MAINTENANCE REPAIR & OPERATION SUPPLIES,6,WATS INTERNATIONAL INC,73871.36
MAINTENANCE REPAIR & OPERATION SUPPLIES,7,ARGENT ASSOCIATES INC,212547.26
MAINTENANCE REPAIR & OPERATION SUPPLIES,7,B & F ELECTRIC MOTORS INC,105582.3
MAINTENANCE REPAIR & OPERATION SUPPLIES,7,EDGE ELECTRONICS INC,224193.69
MAINTENANCE REPAIR & OPERATION SUPPLIES,7,FASTENAL COMPANY,185905.06
MAINTENANCE REPAIR & OPERATION SUPPLIES,7,MOHAWK LTD,218156.24
MAINTENANCE REPAIR & OPERATION SUPPLIES,7,S&B COMPUTER & OFFICE PRODS IN,257280.9
MAINTENANCE REPAIR & OPERATION SUPPLIES,7,WATS INTERNATIONAL INC,212562.49
MAINTENANCE REPAIR & OPERATION SUPPLIES,8,ARGENT ASSOCIATES INC,6329.21
MAINTENANCE REPAIR & OPERATION SUPPLIES,8,EDGE ELECTRONICS INC,6676.02
MAINTENANCE REPAIR & OPERATION SUPPLIES,8,FASTENAL COMPANY,9363.22
MAINTENANCE REPAIR & OPERATION SUPPLIES,8,MOHAWK LTD,227105.29
MAINTENANCE REPAIR & OPERATION SUPPLIES,8,S&B COMPUTER & OFFICE PRODS IN,9444.2
MAINTENANCE REPAIR & OPERATION SUPPLIES,8,WATS INTERNATIONAL INC,6589.31
MAINTENANCE REPAIR & OPERATION SUPPLIES,9,ARGENT ASSOCIATES INC,101479.52
MAINTENANCE REPAIR & OPERATION SUPPLIES,9,EDGE ELECTRONICS INC,107040.04
MAINTENANCE REPAIR & OPERATION SUPPLIES,9,FASTENAL COMPANY,99738.73
MAINTENANCE REPAIR & OPERATION SUPPLIES,9,MOHAWK LTD,108430.17
MAINTENANCE REPAIR & OPERATION SUPPLIES,9,S&B COMPUTER & OFFICE PRODS IN,107721.55
MAINTENANCE REPAIR & OPERATION SUPPLIES,9,WATS INTERNATIONAL INC,105649.91
MAINTENANCE REPAIR & OPERATION SUPPLIES,10,FASTENAL COMPANY,28549.01
MAINTENANCE REPAIR & OPERATION SUPPLIES,10,S&B COMPUTER & OFFICE PRODS IN,31656.8
MAINTENANCE REPAIR & OPERATION SUPPLIES,10,W W GRAINGER INC,24248.59
MAINTENANCE REPAIR & OPERATION SUPPLIES,11,ARGENT ASSOCIATES INC,18451.54
MAINTENANCE REPAIR & OPERATION SUPPLIES,11,EDGE ELECTRONICS INC,19462.58
MAINTENANCE REPAIR & OPERATION SUPPLIES,11,FASTENAL COMPANY,24975.52
MAINTENANCE REPAIR & OPERATION SUPPLIES,11,MOHAWK LTD,19715.34
MAINTENANCE REPAIR & OPERATION SUPPLIES,11,SID TOOL CO INC DBA,53111.02
MAINTENANCE REPAIR & OPERATION SUPPLIES,11,WATS INTERNATIONAL INC,19209.82
MAINTENANCE REPAIR & OPERATION SUPPLIES,12,FASTENAL COMPANY,172599.7
MAINTENANCE REPAIR & OPERATION SUPPLIES,12,SID TOOL CO INC DBA,180234.28
MAINTENANCE REPAIR & OPERATION SUPPLIES,12,TAVA PRODUCTS LLC,115992.62
MAINTENANCE REPAIR & OPERATION SUPPLIES,12,W W GRAINGER INC,185096.57
MAINTENANCE REPAIR & OPERATION SUPPLIES,13,FASTENAL COMPANY,82829.03
MAINTENANCE REPAIR & OPERATION SUPPLIES,13,S&B COMPUTER & OFFICE PRODS IN,54136.6
MAINTENANCE REPAIR & OPERATION SUPPLIES,13,W W GRAINGER INC,43734.85
MAINTENANCE REPAIR & OPERATION SUPPLIES,14,FASTENAL COMPANY,133899.5
MAINTENANCE REPAIR & OPERATION SUPPLIES,14,S&B COMPUTER & OFFICE PRODS IN,97111.24
MAINTENANCE REPAIR & OPERATION SUPPLIES,14,W W GRAINGER INC,94342.41
TETHERED UNDER WATER COMMUNICATION SYSTEM,1,DIVE RESCUE INTERNATIONAL,8377.21
TETHERED UNDER WATER COMMUNICATION SYSTEM,1,DIVING UNLIMITED INTERNATIONAL,7699
TETHERED UNDER WATER COMMUNICATION SYSTEM,1,INTERSPIRO INC,7958.35
TETHERED UNDER WATER COMMUNICATION SYSTEM,2,DIVE RESCUE INTERNATIONAL,2936.52
TETHERED UNDER WATER COMMUNICATION SYSTEM,2,DIVING UNLIMITED INTERNATIONAL,2799
TETHERED UNDER WATER COMMUNICATION SYSTEM,2,INTERSPIRO INC,2789.7
TETHERED UNDER WATER COMMUNICATION SYSTEM,3,DIVE RESCUE INTERNATIONAL,671.91
TETHERED UNDER WATER COMMUNICATION SYSTEM,3,DIVING UNLIMITED INTERNATIONAL,699
TETHERED UNDER WATER COMMUNICATION SYSTEM,3,INTERSPIRO INC,638.32
TETHERED UNDER WATER COMMUNICATION SYSTEM,4,DIVE RESCUE INTERNATIONAL,626.06
TETHERED UNDER WATER COMMUNICATION SYSTEM,4,DIVING UNLIMITED INTERNATIONAL,599
TETHERED UNDER WATER COMMUNICATION SYSTEM,4,INTERSPIRO INC,594.76
TETHERED UNDER WATER COMMUNICATION SYSTEM,5,DIVE RESCUE INTERNATIONAL,71.4
TETHERED UNDER WATER COMMUNICATION SYSTEM,5,INTERSPIRO INC,67.83
TETHERED UNDER WATER COMMUNICATION SYSTEM,6,INTERSPIRO INC,15.61
TETHERED UNDER WATER COMMUNICATION SYSTEM,7,DIVE RESCUE INTERNATIONAL,948.16
TETHERED UNDER WATER COMMUNICATION SYSTEM,7,DIVING UNLIMITED INTERNATIONAL,929
TETHERED UNDER WATER COMMUNICATION SYSTEM,7,INTERSPIRO INC,900.76
TETHERED UNDER WATER COMMUNICATION SYSTEM,8,DIVE RESCUE INTERNATIONAL,46.49
TETHERED UNDER WATER COMMUNICATION SYSTEM,8,INTERSPIRO INC,44.17
TETHERED UNDER WATER COMMUNICATION SYSTEM,9,DIVE RESCUE INTERNATIONAL,388.13
TETHERED UNDER WATER COMMUNICATION SYSTEM,9,INTERSPIRO INC,368.73
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",1,NORTH AMERICAN CAST IRON PROD,198.24
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",1,T MINA SUPPLY INC,275.27
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",10,NORTH AMERICAN CAST IRON PROD,105.6
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",10,T MINA SUPPLY INC,140.97
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",2,NORTH AMERICAN CAST IRON PROD,160.86
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",2,T MINA SUPPLY INC,233.33
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",3,GENERAL FOUNDRIES INC,95.7
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",3,NORTH AMERICAN CAST IRON PROD,87.36
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",3,T MINA SUPPLY INC,120.43
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",4,GENERAL FOUNDRIES INC,218.55
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",4,NORTH AMERICAN CAST IRON PROD,196.24
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",4,T MINA SUPPLY INC,263.44
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",5,GENERAL FOUNDRIES INC,563.5
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",5,NORTH AMERICAN CAST IRON PROD,506.95
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",5,T MINA SUPPLY INC,711.29
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",6,GENERAL FOUNDRIES INC,483
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",6,NORTH AMERICAN CAST IRON PROD,438.9
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",6,T MINA SUPPLY INC,609.68
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",7,GENERAL FOUNDRIES INC,211.6
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",7,NORTH AMERICAN CAST IRON PROD,183.54
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",7,T MINA SUPPLY INC,267.1
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",8,GENERAL FOUNDRIES INC,142.1
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",8,NORTH AMERICAN CAST IRON PROD,117.92
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",8,T MINA SUPPLY INC,165.63
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",9,GENERAL FOUNDRIES INC,21.05
"IRON CASTINGS, WATER MAIN (DEP-BWSO)",9,T MINA SUPPLY INC,37.63
PPG PAINT AND PAINT SUPPLIES,1,FINESSE CREATIONS INC,237500
PPG PAINT AND PAINT SUPPLIES,1,JAMAICA HARDWARE & PAINTS INC,187500
PPG PAINT AND PAINT SUPPLIES,1,SHERWIN WILLIAMS PAINT COMPANY,180000
PPG PAINT AND PAINT SUPPLIES,2,FINESSE CREATIONS INC,475000
PPG PAINT AND PAINT SUPPLIES,2,NYC SUPPLY COMPANY LLC,275000
THERMOPLASTIC SHEETING (RE-AD),1,E&T PLASTIC MANUFACTURING CO,1.83
THERMOPLASTIC SHEETING (RE-AD),2,E&T PLASTIC MANUFACTURING CO,2.72
THERMOPLASTIC SHEETING (RE-AD),3,E&T PLASTIC MANUFACTURING CO,3.4
THERMOPLASTIC SHEETING (RE-AD),4,COMPETITION UNLIMITED CORP,7.96
THERMOPLASTIC SHEETING (RE-AD),5,E&T PLASTIC MANUFACTURING CO,6.31
THERMOPLASTIC SHEETING (RE-AD),7,ALTER LEV INC,2.9
TOILET PAPER DISPENSER (CHS)RE-AD,1,COMPLETE PACKAGING & SHIPPING,20.89
TOILET PAPER DISPENSER (CHS)RE-AD,1,EDMAR CLEANING CORPORATION,12.65
TOILET PAPER DISPENSER (CHS)RE-AD,1,SAMUEL LEVINE PLUMBING & HEATI,12.06
TOILET PAPER DISPENSER (CHS)RE-AD,1,W B MASON COMPANY INC,8.27
"PAPER, TOILET, ROLL, WHITE (CSH)RE-AD",1,ABALINE PAPER PRODUCTS INC,33.79
"PAPER, TOILET, ROLL, WHITE (CSH)RE-AD",1,AMERICAN PRIDE PAPER & PLASTIC,25.41
"PAPER, TOILET, ROLL, WHITE (CSH)RE-AD",1,APPCO PAPER & PLASTICS CORP,39.97
"PAPER, TOILET, ROLL, WHITE (CSH)RE-AD",1,BENJAMIN FOODS LLC,38.78
"PAPER, TOILET, ROLL, WHITE (CSH)RE-AD",1,COMPLETE PACKAGING & SHIPPING,33.19
"PAPER, TOILET, ROLL, WHITE (CSH)RE-AD",1,IMPERIAL BAG & PAPER CO LLC,33.04
"PAPER, TOILET, ROLL, WHITE (CSH)RE-AD",1,SUMMIT PAPER COMPANY,38.11
"PAPER, TOILET, ROLL, WHITE (CSH)RE-AD",1,WESTBROOK MARKETING LLC,31.75
GRP: FORCE AMERICA CONTROLLER RE-AD,1,FORCE AMERICA INC,630000
"ASPHALT,LIQUID - RC 70",1,PECKHAM MATERIALS CORP,4.56
"TRUCK, SHAFT MAINTENANCE MACHINIST - DEP",1,GABRIELLI TRUCK SALES LTD,204426
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,1,"AVS INSTALLATION, LLC",10938
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,1,PRAGMATECH SOUND CORPORATION,11783
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,1,SOUND ASSOCIATES INC,12559.16
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,1,VIDEO HI-TECH CORPORATION DBA,12352.12
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,10,"AVS INSTALLATION, LLC",2440
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,10,PRAGMATECH SOUND CORPORATION,2604
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,10,SOUND ASSOCIATES INC,2361.6
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,11,"AVS INSTALLATION, LLC",2851
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,11,PRAGMATECH SOUND CORPORATION,2969
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,11,SOUND ASSOCIATES INC,2268
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,11,VIDEO HI-TECH CORPORATION DBA,2415
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,12,SOUND ASSOCIATES INC,230.4
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,13,PRAGMATECH SOUND CORPORATION,127
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,13,SOUND ASSOCIATES INC,109.6
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,13,VIDEO HI-TECH CORPORATION DBA,112.5
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,15,"AVS INSTALLATION, LLC",676
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,15,PRAGMATECH SOUND CORPORATION,389.95
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,15,SOUND ASSOCIATES INC,472.87
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,15,VIDEO HI-TECH CORPORATION DBA,477.44
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,16,"AVS INSTALLATION, LLC",477
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,16,PRAGMATECH SOUND CORPORATION,1273.95
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,16,SOUND ASSOCIATES INC,803.94
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,16,VIDEO HI-TECH CORPORATION DBA,787.32
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,17,PRAGMATECH SOUND CORPORATION,412
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,17,SOUND ASSOCIATES INC,298.8
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,17,VIDEO HI-TECH CORPORATION DBA,339.29
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,18,PRAGMATECH SOUND CORPORATION,1394
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,18,VIDEO HI-TECH CORPORATION DBA,820.52
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,19,VIDEO HI-TECH CORPORATION DBA,41.43
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,2,"AVS INSTALLATION, LLC",1005
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,2,PRAGMATECH SOUND CORPORATION,951
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,2,SOUND ASSOCIATES INC,1007.16
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,2,VIDEO HI-TECH CORPORATION DBA,987.41
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,20,PRAGMATECH SOUND CORPORATION,136.19
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,20,SOUND ASSOCIATES INC,163.44
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,20,VIDEO HI-TECH CORPORATION DBA,186.56
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,21,SOUND ASSOCIATES INC,173.04
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,21,VIDEO HI-TECH CORPORATION DBA,182.36
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,22,"AVS INSTALLATION, LLC",1163
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,22,PRAGMATECH SOUND CORPORATION,1252.99
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,22,SOUND ASSOCIATES INC,1137.24
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,22,VIDEO HI-TECH CORPORATION DBA,1318.53
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,23,"AVS INSTALLATION, LLC",281
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,23,PRAGMATECH SOUND CORPORATION,269
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,23,VIDEO HI-TECH CORPORATION DBA,327.4
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,24,VIDEO HI-TECH CORPORATION DBA,176.71
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,25,SOUND ASSOCIATES INC,29.94
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,26,"AVS INSTALLATION, LLC",4523
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,26,PRAGMATECH SOUND CORPORATION,4243
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,26,SOUND ASSOCIATES INC,4776
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,26,VIDEO HI-TECH CORPORATION DBA,4682.35
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,27,PRAGMATECH SOUND CORPORATION,377
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,27,VIDEO HI-TECH CORPORATION DBA,411.76
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,28,PRAGMATECH SOUND CORPORATION,538
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,28,VIDEO HI-TECH CORPORATION DBA,588.24
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,29,PRAGMATECH SOUND CORPORATION,254
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,29,VIDEO HI-TECH CORPORATION DBA,367.06
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,3,SOUND ASSOCIATES INC,570.36
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,3,VIDEO HI-TECH CORPORATION DBA,559.18
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,30,SOUND ASSOCIATES INC,17.68
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,31,SOUND ASSOCIATES INC,9.19
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,32,"AVS INSTALLATION, LLC",332
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,32,PRAGMATECH SOUND CORPORATION,334
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,32,SOUND ASSOCIATES INC,587.94
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,32,VIDEO HI-TECH CORPORATION DBA,346.4
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,33,PRAGMATECH SOUND CORPORATION,302
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,33,SOUND ASSOCIATES INC,320.1
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,33,VIDEO HI-TECH CORPORATION DBA,335.37
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,34,VIDEO HI-TECH CORPORATION DBA,134.12
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,35,SOUND ASSOCIATES INC,118.8
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,35,VIDEO HI-TECH CORPORATION DBA,110.65
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,36,"AVS INSTALLATION, LLC",358
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,36,VIDEO HI-TECH CORPORATION DBA,393.75
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,37,PRAGMATECH SOUND CORPORATION,253
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,37,VIDEO HI-TECH CORPORATION DBA,249.38
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,38,"AVS INSTALLATION, LLC",151
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,38,SOUND ASSOCIATES INC,171.83
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,38,VIDEO HI-TECH CORPORATION DBA,173.97
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,39,SOUND ASSOCIATES INC,123.76
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,39,VIDEO HI-TECH CORPORATION DBA,131.29
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,4,"AVS INSTALLATION, LLC",3616
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,4,PRAGMATECH SOUND CORPORATION,3770
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,4,SOUND ASSOCIATES INC,4031.16
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,4,VIDEO HI-TECH CORPORATION DBA,3952.12
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,40,SOUND ASSOCIATES INC,134.63
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,40,VIDEO HI-TECH CORPORATION DBA,150.6
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,41,PRAGMATECH SOUND CORPORATION,146
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,41,SOUND ASSOCIATES INC,209.52
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,41,VIDEO HI-TECH CORPORATION DBA,183.25
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,42,SOUND ASSOCIATES INC,37.33
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,42,VIDEO HI-TECH CORPORATION DBA,40.74
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,43,SOUND ASSOCIATES INC,66.53
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,43,VIDEO HI-TECH CORPORATION DBA,73.81
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,44,VIDEO HI-TECH CORPORATION DBA,44.11
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,46,VIDEO HI-TECH CORPORATION DBA,25.37
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,47,VIDEO HI-TECH CORPORATION DBA,10.92
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,48,VIDEO HI-TECH CORPORATION DBA,250.14
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,49,PRAGMATECH SOUND CORPORATION,192
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,49,VIDEO HI-TECH CORPORATION DBA,205.48
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,5,"AVS INSTALLATION, LLC",1423
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,5,PRAGMATECH SOUND CORPORATION,1349
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,5,SOUND ASSOCIATES INC,1428
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,50,PRAGMATECH SOUND CORPORATION,1305
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,50,SOUND ASSOCIATES INC,1890
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,50,VIDEO HI-TECH CORPORATION DBA,603.42
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,51,"AVS INSTALLATION, LLC",5.45
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,51,VIDEO HI-TECH CORPORATION DBA,5.97
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,52,PRAGMATECH SOUND CORPORATION,2.61
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,53,SOUND ASSOCIATES INC,168
AUDIO SYSTEM FOR SPANISH REPERTORY THEATRE,54,PRAGMATECH SOUND CORPORATION,881
